datum,bundesland_id,bundesland_name,behandlungsgruppe,behandlungsgruppe_level_2,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_erstaufnahmen,intensivbetten_belegt,intensivbetten_frei,intensivbetten_7_tage_notfallreserve,kapazitaeten_frei_invasive_beatmung_gesamt,kapazitaeten_frei_invasive_beatmung_covid,kapazitaeten_frei_invasive_beatmung_isolationspflichtige_kinder,betriebssituation_regulaerer_betrieb,betriebssituation_teilweise_eingeschraenkt,betriebssituation_eingeschraenkt,betriebssituation_keine_angabe,einschraenkung_beatmungsgeraet,einschraenkung_material,einschraenkung_personal,einschraenkung_raum
2020-05-16,00,Deutschland,Kinder,PICU,38,1,NA,226,172,NA,128,NA,NA,25,2,4,7,0,0,6,2
2020-05-17,00,Deutschland,Erwachsene,ERWACHSENE,1341,1125,NA,19083,11882,NA,8503,NA,NA,1005,105,80,151,21,19,121,61
2020-05-17,00,Deutschland,Kinder,NICU,31,0,NA,266,122,NA,73,NA,NA,26,1,1,3,0,0,1,1
2020-05-17,00,Deutschland,Kinder,PICU,37,3,NA,211,168,NA,117,NA,NA,24,2,4,7,0,0,6,1
2020-05-18,00,Deutschland,Erwachsene,ERWACHSENE,1342,1122,NA,19041,11838,NA,8508,NA,NA,1020,93,80,149,23,19,114,55
2020-05-18,00,Deutschland,Kinder,NICU,31,2,NA,260,128,NA,80,NA,NA,26,1,1,3,0,0,1,1
2020-05-18,00,Deutschland,Kinder,PICU,38,2,NA,228,169,NA,123,NA,NA,25,4,4,5,0,0,7,1
2020-05-19,00,Deutschland,Erwachsene,ERWACHSENE,1344,1087,NA,19618,11097,NA,8127,NA,NA,1001,101,87,155,25,19,121,67
2020-05-19,00,Deutschland,Kinder,NICU,32,0,NA,270,126,NA,79,NA,NA,27,1,1,3,0,0,1,1
2020-05-19,00,Deutschland,Kinder,PICU,39,1,NA,237,162,NA,118,NA,NA,27,3,5,4,0,0,8,2
2020-05-20,00,Deutschland,Erwachsene,ERWACHSENE,1344,1019,NA,19849,11040,NA,8036,NA,NA,1007,97,84,156,25,21,119,57
2020-05-20,00,Deutschland,Kinder,NICU,32,1,NA,282,112,NA,68,NA,NA,28,0,1,3,0,0,0,1
2020-05-20,00,Deutschland,Kinder,PICU,40,1,NA,252,165,NA,122,NA,NA,28,4,4,4,0,0,8,2
2020-05-21,00,Deutschland,Erwachsene,ERWACHSENE,1344,999,NA,19822,11061,NA,7948,NA,NA,1009,98,85,152,26,20,122,55
2020-05-21,00,Deutschland,Kinder,NICU,33,0,NA,300,124,NA,80,NA,NA,27,1,1,4,0,0,1,1
2020-05-21,00,Deutschland,Kinder,PICU,40,1,NA,257,165,NA,116,NA,NA,28,4,5,3,0,0,7,2
2020-05-22,00,Deutschland,Erwachsene,ERWACHSENE,1343,971,NA,19263,11604,NA,8413,NA,NA,1001,91,88,163,24,20,120,58
2020-05-22,00,Deutschland,Kinder,NICU,34,2,NA,311,127,NA,82,NA,NA,27,1,2,4,1,0,1,2
2020-05-22,00,Deutschland,Kinder,PICU,40,2,NA,248,171,NA,129,NA,NA,28,4,5,3,0,0,7,2
2020-05-23,00,Deutschland,Erwachsene,ERWACHSENE,1343,928,NA,19450,11593,NA,8321,NA,NA,1003,95,89,156,24,17,125,62
2020-05-23,00,Deutschland,Kinder,NICU,34,2,NA,315,128,NA,79,NA,NA,28,1,1,4,0,0,1,1
2020-05-23,00,Deutschland,Kinder,PICU,40,1,NA,248,170,NA,132,NA,NA,29,4,4,3,0,0,7,2
2020-05-24,00,Deutschland,Erwachsene,ERWACHSENE,1343,896,NA,18966,11942,NA,8535,NA,NA,1008,100,81,154,22,19,124,59
2020-05-24,00,Deutschland,Kinder,NICU,34,3,NA,308,129,NA,87,NA,NA,26,1,2,5,0,0,2,1
2020-05-24,00,Deutschland,Kinder,PICU,40,1,NA,250,167,NA,125,NA,NA,28,4,4,4,0,0,7,2
2020-05-25,00,Deutschland,Erwachsene,ERWACHSENE,1345,883,NA,19021,11977,NA,8566,NA,NA,1012,100,86,147,25,19,123,60
2020-05-25,00,Deutschland,Kinder,NICU,35,1,NA,333,151,NA,95,NA,NA,26,2,2,5,0,1,2,1
2020-05-25,00,Deutschland,Kinder,PICU,40,1,NA,256,159,NA,121,NA,NA,29,3,4,4,0,0,6,1
2020-05-26,00,Deutschland,Erwachsene,ERWACHSENE,1346,810,NA,19559,11319,NA,8178,NA,NA,1009,100,88,149,23,19,123,68
2020-05-26,00,Deutschland,Kinder,NICU,36,5,NA,347,156,NA,101,NA,NA,27,2,2,5,0,1,2,1
2020-05-26,00,Deutschland,Kinder,PICU,40,1,NA,258,158,NA,121,NA,NA,29,3,4,4,0,0,7,1
2020-05-27,00,Deutschland,Erwachsene,ERWACHSENE,1344,749,NA,19820,10980,NA,7912,NA,NA,1020,95,83,146,25,18,118,62
2020-05-27,00,Deutschland,Kinder,NICU,37,1,NA,357,147,NA,93,NA,NA,28,2,2,5,0,1,2,1
2020-05-27,00,Deutschland,Kinder,PICU,40,1,NA,275,138,NA,107,NA,NA,29,3,4,4,0,0,6,1
2020-05-28,00,Deutschland,Erwachsene,ERWACHSENE,1344,723,NA,19916,10843,NA,7897,NA,NA,1016,91,84,153,23,17,118,64
2020-05-28,00,Deutschland,Kinder,NICU,37,2,NA,352,161,NA,100,NA,NA,30,1,1,5,0,1,0,1
2020-05-28,00,Deutschland,Kinder,PICU,39,1,NA,266,136,NA,104,NA,NA,28,2,4,5,0,0,6,1
2020-05-29,00,Deutschland,Erwachsene,ERWACHSENE,1343,722,NA,19844,10844,NA,7809,NA,NA,1012,96,82,153,23,18,117,69
2020-05-29,00,Deutschland,Kinder,NICU,37,3,NA,349,162,NA,99,NA,NA,28,3,1,5,0,1,1,1
2020-05-29,00,Deutschland,Kinder,PICU,40,0,NA,270,143,NA,111,NA,NA,28,4,4,4,0,0,7,2
2020-05-30,00,Deutschland,Erwachsene,ERWACHSENE,1342,711,NA,19750,10957,NA,7960,NA,NA,1002,96,84,160,25,18,117,67
2020-05-30,00,Deutschland,Kinder,NICU,37,5,NA,341,168,NA,105,NA,NA,29,2,1,5,0,1,0,1
2020-05-30,00,Deutschland,Kinder,PICU,40,0,NA,260,154,NA,110,NA,NA,28,4,4,4,0,0,7,2
2020-05-31,00,Deutschland,Erwachsene,ERWACHSENE,1342,697,NA,19084,11554,NA,8296,NA,NA,1004,91,86,161,23,16,118,68
2020-05-31,00,Deutschland,Kinder,NICU,37,2,NA,339,166,NA,103,NA,NA,28,3,1,5,0,1,1,1
2020-05-31,00,Deutschland,Kinder,PICU,40,0,NA,263,152,NA,107,NA,NA,28,5,3,4,0,0,7,2
2020-06-01,00,Deutschland,Erwachsene,ERWACHSENE,1342,696,NA,19020,11624,NA,8320,NA,NA,999,97,83,163,22,16,120,64
2020-06-01,00,Deutschland,Kinder,NICU,37,2,NA,337,170,NA,99,NA,NA,28,3,1,5,0,1,2,0
2020-06-01,00,Deutschland,Kinder,PICU,40,0,NA,258,158,NA,111,NA,NA,27,6,3,4,0,0,8,2
2020-06-02,00,Deutschland,Erwachsene,ERWACHSENE,1339,691,NA,19088,11525,NA,8324,NA,NA,1017,86,81,155,22,18,115,57
2020-06-02,00,Deutschland,Kinder,NICU,37,3,NA,347,165,NA,93,NA,NA,27,3,2,5,0,1,2,2
2020-06-02,00,Deutschland,Kinder,PICU,40,0,NA,256,161,NA,117,NA,NA,27,6,2,5,0,0,7,2
2020-06-03,00,Deutschland,Erwachsene,ERWACHSENE,1339,631,NA,19788,10890,NA,7962,NA,NA,1006,93,85,155,22,18,114,66
2020-06-03,00,Deutschland,Kinder,NICU,37,4,NA,350,150,NA,81,NA,NA,23,6,3,5,0,1,5,3
2020-06-03,00,Deutschland,Kinder,PICU,40,0,NA,277,141,NA,103,NA,NA,26,5,5,4,1,0,9,3
2020-06-04,00,Deutschland,Erwachsene,ERWACHSENE,1339,595,NA,20107,10546,NA,7652,NA,NA,1010,93,86,150,23,18,118,66
2020-06-04,00,Deutschland,Kinder,NICU,37,5,NA,342,152,NA,88,NA,NA,24,3,4,6,0,1,4,3
2020-06-04,00,Deutschland,Kinder,PICU,40,0,NA,281,136,NA,101,NA,NA,26,7,3,4,0,0,8,3
2020-06-05,00,Deutschland,Erwachsene,ERWACHSENE,1338,584,NA,20186,10451,NA,7602,NA,NA,996,98,90,154,21,17,122,69
2020-06-05,00,Deutschland,Kinder,NICU,37,4,NA,342,158,NA,91,NA,NA,27,3,1,6,0,1,3,1
2020-06-05,00,Deutschland,Kinder,PICU,39,0,NA,267,133,NA,98,NA,NA,25,6,4,4,0,0,10,2
2020-06-06,00,Deutschland,Erwachsene,ERWACHSENE,1339,561,NA,19910,10698,NA,7699,NA,NA,1000,100,79,160,21,17,125,60
2020-06-06,00,Deutschland,Kinder,NICU,37,1,NA,350,150,NA,84,NA,NA,26,4,1,6,0,1,2,2
2020-06-06,00,Deutschland,Kinder,PICU,40,0,NA,274,141,NA,100,NA,NA,25,7,4,4,0,0,10,3
2020-06-07,00,Deutschland,Erwachsene,ERWACHSENE,1339,566,NA,19324,11249,NA,8043,NA,NA,997,94,84,164,22,16,123,60
2020-06-07,00,Deutschland,Kinder,NICU,37,1,NA,352,150,NA,88,NA,NA,26,4,1,6,0,1,3,2
2020-06-07,00,Deutschland,Kinder,PICU,40,0,NA,270,147,NA,107,NA,NA,25,6,5,4,0,0,10,3
2020-06-08,00,Deutschland,Erwachsene,ERWACHSENE,1339,543,NA,19179,11391,NA,8213,NA,NA,1012,94,76,157,22,16,116,55
2020-06-08,00,Deutschland,Kinder,NICU,37,2,NA,352,149,NA,89,NA,NA,24,4,2,7,0,1,5,2
2020-06-08,00,Deutschland,Kinder,PICU,40,1,NA,278,144,NA,109,NA,NA,25,6,4,5,0,0,9,4
2020-06-09,00,Deutschland,Erwachsene,ERWACHSENE,1343,516,NA,20016,10641,NA,7722,NA,NA,1009,98,77,159,22,16,114,66
2020-06-09,00,Deutschland,Kinder,NICU,37,5,NA,350,157,NA,96,NA,NA,25,3,1,8,0,1,3,1
2020-06-09,00,Deutschland,Kinder,PICU,40,1,NA,289,140,NA,109,NA,NA,25,6,4,5,0,0,8,2
2020-06-10,00,Deutschland,Erwachsene,ERWACHSENE,1344,483,NA,20164,10526,NA,7662,NA,NA,994,97,86,167,26,16,117,69
2020-06-10,00,Deutschland,Kinder,NICU,38,4,NA,364,154,NA,97,NA,NA,27,3,1,7,0,1,3,1
2020-06-10,00,Deutschland,Kinder,PICU,40,1,NA,292,136,NA,106,NA,NA,25,7,4,4,0,0,9,2
2020-06-11,00,Deutschland,Erwachsene,ERWACHSENE,1346,452,NA,20090,10569,NA,7647,NA,NA,988,98,89,171,26,17,120,66
2020-06-11,00,Deutschland,Kinder,NICU,38,0,NA,358,162,NA,99,NA,NA,26,4,1,7,0,1,4,1
2020-06-11,00,Deutschland,Kinder,PICU,40,1,NA,302,129,NA,103,NA,NA,26,5,5,4,0,0,9,2
2020-06-12,00,Deutschland,Erwachsene,ERWACHSENE,1346,450,NA,19622,10992,NA,7927,NA,NA,991,96,85,174,23,17,116,64
2020-06-12,00,Deutschland,Kinder,NICU,38,2,NA,359,156,NA,93,NA,NA,27,3,1,7,0,1,3,1
2020-06-12,00,Deutschland,Kinder,PICU,39,1,NA,277,146,NA,113,NA,NA,26,5,4,4,0,0,8,2
2020-06-13,00,Deutschland,Erwachsene,ERWACHSENE,1347,441,NA,19565,10967,NA,7898,NA,NA,984,98,87,178,21,16,122,67
2020-06-13,00,Deutschland,Kinder,NICU,39,1,NA,357,160,NA,94,NA,NA,27,3,3,6,0,1,5,1
2020-06-13,00,Deutschland,Kinder,PICU,40,0,NA,280,150,NA,112,NA,NA,27,4,5,4,0,0,9,2
2020-06-14,00,Deutschland,Erwachsene,ERWACHSENE,1347,438,NA,19179,11325,NA,8155,NA,NA,986,98,87,176,22,18,125,62
2020-06-14,00,Deutschland,Kinder,NICU,39,0,NA,363,157,NA,93,NA,NA,28,3,2,6,0,1,4,1
2020-06-14,00,Deutschland,Kinder,PICU,40,0,NA,262,165,NA,121,NA,NA,27,4,5,4,0,0,9,2
2020-06-15,00,Deutschland,Erwachsene,ERWACHSENE,1346,434,NA,19267,11343,NA,8156,NA,NA,996,97,81,172,21,18,118,59
2020-06-15,00,Deutschland,Kinder,NICU,39,0,NA,350,173,NA,101,NA,NA,29,3,2,5,0,1,4,1
2020-06-15,00,Deutschland,Kinder,PICU,40,0,NA,256,168,NA,124,NA,NA,28,4,5,3,0,0,9,2
2020-06-16,00,Deutschland,Erwachsene,ERWACHSENE,1346,421,NA,19985,10665,NA,7710,NA,NA,1005,93,78,170,17,16,118,53
2020-06-16,00,Deutschland,Kinder,NICU,39,0,NA,350,174,NA,103,NA,NA,31,3,1,4,0,1,3,1
2020-06-16,00,Deutschland,Kinder,PICU,40,1,NA,252,169,NA,122,NA,NA,29,3,5,3,0,0,8,2
2020-06-17,00,Deutschland,Erwachsene,ERWACHSENE,1346,407,NA,20267,10400,NA,7550,NA,NA,999,93,80,174,18,17,117,58
2020-06-17,00,Deutschland,Kinder,NICU,39,1,NA,358,166,NA,101,NA,NA,31,3,1,4,0,1,3,1
2020-06-17,00,Deutschland,Kinder,PICU,40,1,NA,276,145,NA,103,NA,NA,27,5,5,3,0,0,9,3
2020-06-18,00,Deutschland,Erwachsene,ERWACHSENE,1347,394,NA,20394,10374,NA,7561,NA,NA,1000,91,80,176,20,16,115,56
2020-06-18,00,Deutschland,Kinder,NICU,39,3,NA,362,155,NA,92,NA,NA,30,3,1,5,0,1,3,1
2020-06-18,00,Deutschland,Kinder,PICU,40,1,NA,279,149,NA,105,NA,NA,26,5,6,3,0,0,9,5
2020-06-19,00,Deutschland,Erwachsene,ERWACHSENE,1347,374,NA,20487,10271,NA,7490,NA,NA,1006,89,85,167,21,16,119,56
2020-06-19,00,Deutschland,Kinder,NICU,39,2,NA,366,149,NA,91,NA,NA,29,4,1,5,0,1,3,2
2020-06-19,00,Deutschland,Kinder,PICU,40,1,NA,271,155,NA,108,NA,NA,27,5,5,3,0,0,9,3
2020-06-20,00,Deutschland,Erwachsene,ERWACHSENE,1349,359,NA,20174,10519,NA,7579,NA,NA,1007,87,87,168,18,17,121,57
2020-06-20,00,Deutschland,Kinder,NICU,40,2,NA,375,155,NA,94,NA,NA,29,4,1,6,0,1,3,2
2020-06-20,00,Deutschland,Kinder,PICU,40,1,NA,268,154,NA,108,NA,NA,27,5,5,3,0,0,9,3
2020-06-21,00,Deutschland,Erwachsene,ERWACHSENE,1349,350,NA,19605,11077,NA,7947,NA,NA,1002,86,86,175,19,17,117,59
2020-06-21,00,Deutschland,Kinder,NICU,40,2,NA,370,159,NA,96,NA,NA,29,4,1,6,0,1,3,2
2020-06-21,00,Deutschland,Kinder,PICU,40,1,NA,258,168,NA,121,NA,NA,26,5,5,4,0,0,9,3
2020-06-22,00,Deutschland,Erwachsene,ERWACHSENE,1352,363,NA,19623,11243,NA,8068,NA,NA,1016,88,78,170,17,16,112,58
2020-06-22,00,Deutschland,Kinder,NICU,40,4,NA,371,156,NA,93,NA,NA,29,4,1,6,0,1,4,1
2020-06-22,00,Deutschland,Kinder,PICU,40,1,NA,257,171,NA,126,NA,NA,27,4,6,3,0,0,9,3
2020-06-23,00,Deutschland,Erwachsene,ERWACHSENE,1353,358,NA,20246,10610,NA,7696,NA,NA,1007,93,80,173,20,16,112,64
2020-06-23,00,Deutschland,Kinder,NICU,40,3,NA,363,171,NA,103,NA,NA,29,5,1,5,0,1,5,2
2020-06-23,00,Deutschland,Kinder,PICU,40,1,NA,274,151,NA,110,NA,NA,27,5,5,3,0,0,8,3
2020-06-24,00,Deutschland,Erwachsene,ERWACHSENE,1353,353,NA,20328,10590,NA,7696,NA,NA,1014,90,76,173,20,15,110,62
2020-06-24,00,Deutschland,Kinder,NICU,40,2,NA,370,168,NA,104,NA,NA,28,5,1,6,0,1,5,2
2020-06-24,00,Deutschland,Kinder,PICU,40,1,NA,278,147,NA,108,NA,NA,26,4,6,4,0,0,9,4
2020-06-25,00,Deutschland,Erwachsene,ERWACHSENE,1351,358,NA,20324,10546,NA,7715,NA,NA,1022,92,74,163,19,15,110,62
2020-06-25,00,Deutschland,Kinder,NICU,41,2,NA,373,164,NA,104,NA,NA,29,6,1,5,0,1,6,1
2020-06-25,00,Deutschland,Kinder,PICU,40,1,NA,277,152,NA,112,NA,NA,26,4,6,4,0,0,9,4
2020-06-26,00,Deutschland,Erwachsene,ERWACHSENE,1351,359,NA,20470,10335,NA,7548,NA,NA,1011,94,76,170,18,15,115,61
2020-06-26,00,Deutschland,Kinder,NICU,41,3,NA,366,167,NA,103,NA,NA,29,6,1,5,0,1,6,1
2020-06-26,00,Deutschland,Kinder,PICU,39,1,NA,266,153,NA,117,NA,NA,25,5,5,4,0,0,8,3
2020-06-27,00,Deutschland,Erwachsene,ERWACHSENE,1352,343,NA,20260,10539,NA,7593,NA,NA,1010,79,82,181,17,15,114,55
2020-06-27,00,Deutschland,Kinder,NICU,41,1,NA,376,162,NA,103,NA,NA,30,5,1,5,0,1,5,2
2020-06-27,00,Deutschland,Kinder,PICU,39,1,NA,268,150,NA,110,NA,NA,26,3,5,5,0,0,7,4
2020-06-28,00,Deutschland,Erwachsene,ERWACHSENE,1352,335,NA,19759,11015,NA,7884,NA,NA,1009,84,76,183,15,15,116,49
2020-06-28,00,Deutschland,Kinder,NICU,41,1,NA,378,156,NA,96,NA,NA,30,5,1,5,0,1,5,2
2020-06-28,00,Deutschland,Kinder,PICU,39,2,NA,267,155,NA,109,NA,NA,26,4,4,5,0,0,7,3
2020-06-29,00,Deutschland,Erwachsene,ERWACHSENE,1352,329,NA,19700,11152,NA,8014,NA,NA,1020,81,70,181,17,14,109,47
2020-06-29,00,Deutschland,Kinder,NICU,42,1,NA,386,163,NA,107,NA,NA,30,5,1,6,0,1,5,1
2020-06-29,00,Deutschland,Kinder,PICU,39,2,NA,259,158,NA,112,NA,NA,26,4,5,4,0,0,8,3
2020-06-30,00,Deutschland,Erwachsene,ERWACHSENE,1352,333,NA,20272,10630,NA,7695,NA,NA,1018,85,74,175,17,15,110,55
2020-06-30,00,Deutschland,Kinder,NICU,42,0,NA,375,174,NA,118,NA,NA,31,4,1,6,0,1,4,1
2020-06-30,00,Deutschland,Kinder,PICU,39,1,NA,270,148,NA,107,NA,NA,26,5,4,4,0,0,8,3
2020-07-01,00,Deutschland,Erwachsene,ERWACHSENE,1351,324,NA,20656,10327,NA,7537,NA,NA,1018,83,73,177,17,14,109,49
2020-07-01,00,Deutschland,Kinder,NICU,42,1,NA,374,180,NA,121,NA,NA,30,4,2,6,0,1,4,1
2020-07-01,00,Deutschland,Kinder,PICU,39,2,NA,279,148,NA,106,NA,NA,26,5,4,4,0,0,7,3
2020-07-02,00,Deutschland,Erwachsene,ERWACHSENE,1351,325,NA,20753,10219,NA,7450,NA,NA,1014,91,75,171,16,14,118,54
2020-07-02,00,Deutschland,Kinder,NICU,42,0,NA,373,176,NA,116,NA,NA,30,4,2,6,0,1,4,1
2020-07-02,00,Deutschland,Kinder,PICU,40,1,NA,285,156,NA,112,NA,NA,27,5,4,4,0,0,8,3
2020-07-03,00,Deutschland,Erwachsene,ERWACHSENE,1348,314,NA,20537,10146,NA,7418,NA,NA,998,86,79,185,15,13,116,54
2020-07-03,00,Deutschland,Kinder,NICU,42,4,NA,367,181,NA,121,NA,NA,30,4,1,7,0,1,4,1
2020-07-03,00,Deutschland,Kinder,PICU,40,1,NA,273,169,NA,122,NA,NA,27,5,5,3,0,0,9,3
2020-07-04,00,Deutschland,Erwachsene,ERWACHSENE,1347,320,NA,20176,10621,NA,7741,NA,NA,990,85,85,187,17,13,123,53
2020-07-04,00,Deutschland,Kinder,NICU,42,1,NA,367,170,NA,107,NA,NA,29,4,2,7,0,1,5,1
2020-07-04,00,Deutschland,Kinder,PICU,40,2,NA,259,177,NA,129,NA,NA,27,4,5,4,0,0,8,3
2020-07-05,00,Deutschland,Erwachsene,ERWACHSENE,1347,299,NA,19621,11115,NA,8042,NA,NA,987,81,80,199,18,13,114,54
2020-07-05,00,Deutschland,Kinder,NICU,42,0,NA,375,173,NA,115,NA,NA,29,3,3,7,1,1,5,1
2020-07-05,00,Deutschland,Kinder,PICU,40,2,NA,255,176,NA,133,NA,NA,28,2,6,4,0,0,6,3
2020-07-06,00,Deutschland,Erwachsene,ERWACHSENE,1347,305,NA,19665,11178,NA,8119,NA,NA,1011,76,74,186,15,13,111,45
2020-07-06,00,Deutschland,Kinder,NICU,44,5,NA,401,181,NA,125,NA,NA,31,3,2,8,1,1,4,1
2020-07-06,00,Deutschland,Kinder,PICU,40,2,NA,272,166,NA,124,NA,NA,30,2,5,3,0,0,6,3
2020-07-07,00,Deutschland,Erwachsene,ERWACHSENE,1347,292,NA,20213,10716,NA,7880,NA,NA,1004,81,76,186,15,13,115,52
2020-07-07,00,Deutschland,Kinder,NICU,44,3,NA,398,180,NA,117,NA,NA,32,3,2,7,1,1,4,1
2020-07-07,00,Deutschland,Kinder,PICU,40,2,NA,276,163,NA,122,NA,NA,30,3,5,2,0,0,6,3
2020-07-08,00,Deutschland,Erwachsene,ERWACHSENE,1348,287,NA,20430,10496,NA,7754,NA,NA,1018,78,73,179,14,12,112,46
2020-07-08,00,Deutschland,Kinder,NICU,45,3,NA,387,189,NA,129,NA,NA,33,3,2,7,1,1,4,1
2020-07-08,00,Deutschland,Kinder,PICU,40,1,NA,291,145,NA,109,NA,NA,29,3,6,2,0,0,7,3
2020-07-09,00,Deutschland,Erwachsene,ERWACHSENE,1347,272,NA,20495,10388,NA,7683,NA,NA,1004,82,79,182,15,12,116,52
2020-07-09,00,Deutschland,Kinder,NICU,44,6,NA,372,178,NA,116,NA,NA,33,3,2,6,1,1,4,1
2020-07-09,00,Deutschland,Kinder,PICU,39,0,NA,281,151,NA,114,NA,NA,28,4,5,2,0,0,8,3
2020-07-10,00,Deutschland,Erwachsene,ERWACHSENE,1346,276,NA,20588,10276,NA,7547,NA,NA,994,86,82,184,16,12,122,50
2020-07-10,00,Deutschland,Kinder,NICU,44,3,NA,367,186,NA,121,NA,NA,32,3,3,6,1,1,4,1
2020-07-10,00,Deutschland,Kinder,PICU,38,0,NA,273,144,NA,108,NA,NA,28,3,5,2,0,0,8,2
2020-07-11,00,Deutschland,Erwachsene,ERWACHSENE,1347,253,NA,20322,10499,NA,7712,NA,NA,999,80,85,183,15,12,124,44
2020-07-11,00,Deutschland,Kinder,NICU,44,1,NA,367,185,NA,120,NA,NA,31,3,3,7,1,1,4,1
2020-07-11,00,Deutschland,Kinder,PICU,39,0,NA,285,148,NA,109,NA,NA,28,4,5,2,0,0,8,3
2020-07-12,00,Deutschland,Erwachsene,ERWACHSENE,1346,254,NA,19714,10949,NA,8019,NA,NA,993,86,88,179,16,13,131,42
2020-07-12,00,Deutschland,Kinder,NICU,44,1,NA,370,178,NA,116,NA,NA,30,4,3,7,1,1,4,2
2020-07-12,00,Deutschland,Kinder,PICU,39,0,NA,271,160,NA,113,NA,NA,28,4,5,2,0,0,8,3
2020-07-13,00,Deutschland,Erwachsene,ERWACHSENE,1347,263,NA,19583,11156,NA,8154,NA,NA,1010,76,82,179,16,12,120,43
2020-07-13,00,Deutschland,Kinder,NICU,44,1,NA,358,191,NA,123,NA,NA,30,4,4,6,1,1,6,2
2020-07-13,00,Deutschland,Kinder,PICU,38,0,NA,264,158,NA,113,NA,NA,26,5,4,3,0,0,8,3
2020-07-14,00,Deutschland,Erwachsene,ERWACHSENE,1347,256,NA,20302,10502,NA,7804,NA,NA,1001,82,86,178,16,11,120,52
2020-07-14,00,Deutschland,Kinder,NICU,44,5,NA,363,192,NA,121,NA,NA,30,4,3,7,1,1,5,2
2020-07-14,00,Deutschland,Kinder,PICU,37,0,NA,283,132,NA,102,NA,NA,28,2,5,2,0,0,5,4
2020-07-15,00,Deutschland,Erwachsene,ERWACHSENE,1348,246,NA,20691,10139,NA,7557,NA,NA,996,87,88,177,16,12,120,57
2020-07-15,00,Deutschland,Kinder,NICU,45,1,NA,373,202,NA,128,NA,NA,29,4,3,9,1,1,5,2
2020-07-15,00,Deutschland,Kinder,PICU,38,0,NA,296,135,NA,99,NA,NA,29,2,5,2,0,0,5,3
2020-07-16,00,Deutschland,Erwachsene,ERWACHSENE,1350,251,NA,20731,10131,NA,7506,NA,NA,992,86,89,183,16,11,118,59
2020-07-16,00,Deutschland,Kinder,NICU,45,3,NA,382,193,NA,116,NA,NA,29,4,4,8,1,1,6,2
2020-07-16,00,Deutschland,Kinder,PICU,38,0,NA,291,140,NA,106,NA,NA,29,2,5,2,0,0,5,3
2020-07-17,00,Deutschland,Erwachsene,ERWACHSENE,1350,246,NA,20792,10130,NA,7504,NA,NA,988,89,90,183,16,11,121,60
2020-07-17,00,Deutschland,Kinder,NICU,45,2,NA,389,185,NA,114,NA,NA,29,5,3,8,0,1,6,1
2020-07-17,00,Deutschland,Kinder,PICU,39,0,NA,274,154,NA,113,NA,NA,27,5,4,3,0,0,8,2
2020-07-18,00,Deutschland,Erwachsene,ERWACHSENE,1348,246,NA,20403,10393,NA,7663,NA,NA,972,91,92,193,15,12,126,62
2020-07-18,00,Deutschland,Kinder,NICU,45,0,NA,386,182,NA,113,NA,NA,30,4,4,7,0,1,5,1
2020-07-18,00,Deutschland,Kinder,PICU,39,0,NA,266,164,NA,120,NA,NA,27,5,4,3,0,0,8,2
2020-07-19,00,Deutschland,Erwachsene,ERWACHSENE,1348,249,NA,19924,10812,NA,7970,NA,NA,979,96,86,187,15,12,124,64
2020-07-19,00,Deutschland,Kinder,NICU,45,4,NA,383,186,NA,110,NA,NA,30,4,3,8,0,1,4,1
2020-07-19,00,Deutschland,Kinder,PICU,39,0,NA,240,175,NA,129,NA,NA,27,5,3,4,0,0,7,2
2020-07-20,00,Deutschland,Erwachsene,ERWACHSENE,1351,245,NA,20063,10852,NA,8006,NA,NA,1008,83,80,180,16,11,116,53
2020-07-20,00,Deutschland,Kinder,NICU,47,0,NA,385,192,NA,113,NA,NA,32,4,2,9,0,1,4,0
2020-07-20,00,Deutschland,Kinder,PICU,39,1,NA,253,170,NA,127,NA,NA,28,5,3,3,0,0,7,2
2020-07-21,00,Deutschland,Erwachsene,ERWACHSENE,1347,251,NA,20397,10464,NA,7835,NA,NA,1001,84,86,176,16,12,117,54
2020-07-21,00,Deutschland,Kinder,NICU,55,1,NA,442,231,NA,151,NA,NA,37,4,2,12,0,1,4,0
2020-07-21,00,Deutschland,Kinder,PICU,45,1,NA,282,173,NA,131,NA,NA,31,5,5,4,0,0,9,2
2020-07-22,00,Deutschland,Erwachsene,ERWACHSENE,1341,248,NA,20540,10230,NA,7663,NA,NA,997,80,84,180,14,12,121,45
2020-07-22,00,Deutschland,Kinder,NICU,75,0,NA,553,303,NA,205,NA,NA,50,5,5,15,0,1,7,1
2020-07-22,00,Deutschland,Kinder,PICU,58,1,NA,316,191,NA,138,NA,NA,41,5,6,6,0,0,10,2
2020-07-23,00,Deutschland,Erwachsene,ERWACHSENE,1334,234,NA,20451,10246,NA,7622,NA,NA,984,84,89,177,10,12,123,53
2020-07-23,00,Deutschland,Kinder,NICU,90,0,NA,648,358,NA,253,NA,NA,61,5,6,18,0,1,8,1
2020-07-23,00,Deutschland,Kinder,PICU,75,4,NA,357,244,NA,167,NA,NA,55,4,6,10,0,0,9,2
2020-07-24,00,Deutschland,Erwachsene,ERWACHSENE,1332,235,NA,20500,10109,NA,7502,NA,NA,983,86,90,173,13,13,125,53
2020-07-24,00,Deutschland,Kinder,NICU,102,0,NA,748,356,NA,254,NA,NA,72,7,6,17,0,1,10,3
